,ad_url,advertiser_name,impressions,spend_usd,youtube_id,video_available,text,words,m_label
0,https://transparencyreport.google.com/political-ads/library/advertiser/AR221691299693068288/creative/CR140552323725262848,SAHAK NALBANDYAN,≤ 10k,≤ 100,pzLwTOpn9mc,True,morgan president biden opened the leaders summit on climate with the announcement of a new target for the u s a 50 to 52 percent reduction from 2005 levels of greenhouse gas pollution by 2030 this is nearly twice the pledge from president obama in 2015 he called it a moral and economic imperative the health of communities throughout the world depends on it the well being of our workers depends on it the strength of our economies depends on it the countries that take decisive action now to create the industries of the future will be the ones that reap the economic benefits of the clean energy boom that s coming china s president xi jinping said the world has common but differentiated responsibilities he called on developed countries to help those in need and then touted china s leadership china will strive to peak carbon dioxide emissions before 2030 and achieve carbon neutrality before 2016 china has committed to move from carbon peak to carbon neutrality in a much shorter time span than what might take many developed countries president biden focused on job creation as the foundation of climate action across all industries agriculture housing energy transportation construction he is instructing all members of his cabinet to be involved part of the path to achieving net zero missions by 2050 carl shepard smith here thanks for watching cnbc on youtube,"transportation,greenhouse,pollution,economic imperative,climate,economic,emissions,health,carbon,greenhouse gas,workers,job creation","economic,environment,health"
1,https://transparencyreport.google.com/political-ads/library/advertiser/AR165194578326978560/creative/CR33151753046196224,JARHETT BLONIEN,≤ 10k,≤ 100,C0Bwn5e2Fqc,True,music music all right hello and welcome again to another episode of sac town talks today we have senator sidney come lager joining us on a what s happening wednesday sydney how s it going it s going well yeah thank you so much for having me um it s really windy out there so i m excited that i m inside talking to you yeah today uh another successful groundhog day the groundhog sized shadow for six more weeks of winter kind of how are you taking the news and and what are your thoughts well i don t mind layering i am a chicago girl at heart so i don t mind if it s uh windy and a little chilly and but i will say now that we re in the swing space having to you know layer up to cross the street to go over to the capitol and then come back and then go back we re gonna see how many assembly members and senators make it uh through february and march that s funny you know there s been all these talks about you know redistricting and they re calling the great resignation members are moving everywhere running differently do you attribute contribute the swing space walk to uh some of their decisions here oh my god yes i think people were like i m so upset that i don t have any more parquet in my office that i am retiring today oh yeah that s amazing jokes jokes jokes jokes but i do think it s it s um i do think for folks there s been a shift in the kind of work um in the joy that comes from it and um i do think that that s played a large role in people s decisions to retire or to not seek re election you know having a year and a half to be closer to home i do think resets people s priorities yeah you know you have an interesting background you know my producer really wants me to ask you about this uh before you got into politics can you kind of tell us kind of what what you were doing oh my goodness um i was a wild child before i got into politics i m a girl from chicago i spent my um you know i got my first taste of politics by helping my grandmother get harold washington elected as the first black mayor of chicago which is really important for folks from chicago i came out here to go um to usc i was here during the earthquake and the riots both really pivotal um moments for me and experiences as a result of the earthquake i went to graduate school back on the east coast because i do not like shaky earth but because of the riots and the um sort of relationships that i built and the interest that was peaked in my heart about the city i came back and i ve been in la ever since i ve worked in the nonprofit world i ve worked in the arts world i ve worked in the entertainment industry i eventually ended up at crystal stairs where that s where i met holly mitchell and then we kind of went on the road you know working to help families find and pay for child care and then getting her in the assembly in the senate so i have had a very interesting journey that has married activism and the arts and politics and i have to say i find great joy um in each of those things yeah i guess kind of during your your arts period you were an assistant to delroy lindo can you kind of tell us about that experience yes so you know delroy is uh you know crooklyn and gets shorty and ransom and he was in the five bloods and uh this new one with um regina king and ill just elba uh with the it was the western so um i family friend known him for a really long time i was his uh assistant and i ran his production company uh sia luna development uh we produced a number of you know one hour interviews with uh folks like joan chen the really um acclaimed director and um charles burnett and um spike lee and you know delroy is family to me i think he is beautiful and amazing and brilliant and funny um and he s in california with his family so he checks in on me from time to time but it was a great experience i mean that s where i learned kind of you know behind the scenes about the movie industry that s where i came to learn a lot about you know the trades and what goes into it and the hours that people work and uh then you get to meet you know celebrities and you realize that they are real people too with very real problems and challenges um but the highlight was actually working with him in berkeley producing this interview segment with joan chen and we ended up at the recording studio that discovered um ccr um and i mean the wall was full of all of these platinum records from this amazing you know rock band that i mean you know i think changed the landscape of music for folks so that was a thrill that s awesome kind of i guess how did your like working for you know and in the arts and the film kind of propel you into kind of working in the district for holly mitchell then so um i think the arts are really instructive for how we communicate with people um if it s theater if it s movies books tv it s really about storytelling right and how you listen how you um can transcribe a story how you can share people s perspectives that aren t like yours um and really how you become more comfortable in your own skin and i think when you re working in politics when you re doing advocacy which was what i was doing with holly at crystal stairs supervisor holly mitchell um at crystal stairs it s all about how do you make other people comfortable you know when you re sharing good news and bad news and how are you comfortable with yourself right right and so i think it really you know provided me some tools uh you know to make that work successful for me because it s hard you know at the time i was there we were having to tell people that the state didn t have any money and they were cutting budgets and we couldn t renew contracts and i mean that s hardcore for folks that are you know providing care for for kids and are really dependent on these reimbursement checks from the state at what moment did you know that you wanted to run for office at some point you know i asked that question to myself every day like is this really what you want to do you know i um my mother said when i was really little that i told her that i wanted to be in politics and so like a couple years ago she said do you remember when you said that as a little girl and i said no and you should have told me that was crazy making not to say that but i think after i helped miss mitchell get into the assembly and i served as her district director we and then in the senate we started working to nurture other women and women of color to run for office to and she was very supportive of young candidates and new candidates and you do so much work sort of training and like recruiting and supporting and you know sort of um critiquing that i thought well you know i m doing so much of this i probably could do this but it actually kind of took holly saying this is what you need to do you know you look around and it s about building a bench and so tag your red jump in um and you know and they re all kind of statistics that say you know you have to ask a woman three times to run before they decide and you know men wake up they go to the bathroom and they say they re gonna run for office um which is a joke which is a joke um so it actually took her telling me this is something you need to do like we need you in this space tag you re it for me to say maybe this is something i can do um you know and sometimes you wake up and you question is it the right decision do you have what it takes are you really making change in a way that s important um you know because i will say it s it s an awesome job but it s incredibly humbling i guess what what is so humbling about it can you kind of uh elaborate on that yeah so um the state is huge i mean they re like hundreds of agencies right they re thousands of employees and and everyone is doing something that s supposed to help the state work better and essentially that s supposed to provide services you know for the millions of folks that live in the state and it s a huge operation it s not going to work 100 correctly all the time in every nook and cranny of the state um and it s also the learning curve is quite high right because we as legislators part of our role is to create legislation that s about fixing policy that s about making the work work better right in the state with all of these nooks and crannies and departments and programs and initiatives it takes a minute to kind of figure out what those things are and what they do and how they work and what s the challenge and how and there s also so much connective tissue so that s humbling because most people run and they think they know everything and then you get here and you re like i don t think i know everything um which is like you know a heavy thing for a legislator to admit but i think that s one of the reasons why i do my watch wednesdays because i try to bring a little clarity and a little fun um to these concepts that are state government no they re interesting you know you started out in the assembly and then you kind of moved over to the senate kind of what what differences have you noticed between the assembly and the senate and kind of what what s your preference at this point so there are a lot of more there are a lot more people in the assembly and uh the color is green and so in this wing space we have different elevators we have different elevators on that you know in the capitol um i m being funny i do feel like it s more ruckus on the assembly book so i would go into a session to floor on the assembly and i swear to god i was like let me get my wheaties let me take my b12 let me put on my little helmet because something s about to jump off right um and on the senate it s much more um congenial well like ho senator oh senator and so um so that s different is this much smaller you know the the actual floor you know is like almost half the size so it does feel really tiny um but i will say i have i what s different for me is i had i came in and i had friendships that i developed on the assembly side you know before covid and when i came on to the senate it was during covet and so we were people were isolating we don t sit next to each other on the floor um and so we you don t really go out to events um so it has been much more of an isolating experience to be on the senate side because it s been harder to develop the kinds of relationships that i was able to develop on the assembly side not to say that the senators are nasty because they re not so senators if you re listening i m not saying you re nasty i m just saying covid has prevented us from like you know getting to know each other right i guess have you found that you know being on the senate is is i guess helping you get a lot more of your policies done than it would on the assembly side well you only have to count to 21 so easier that s a little easier but then you re like you know the gorilla that is the assembly is waiting for you um i feel like policy can be a little easier to get done on the senate side but i also feel like senators may i don t i shouldn t be telling any trade secrets but i do feel like senators it s harder to get you got to really talk to folks senators are like tell me about the policy what s this really about you know you re new what do you know you know so um now at the end of the day is the same man at the end of the day it s the same you gotta count your votes you gotta know what the bill is you got to work with your opposition you got to make sure your supporters are like you know got their stuff together you still got to have a well oiled machine on either side you know with redistricting happen it seems like you know musical chairs everyone s moving everywhere and you ve kind of had this a kind of an exciting announcement you re going to run for congress can you kind of tell us a little bit about uh your congressional race and kind of uh your thoughts behind running for congress so i don t know how much i can get into i don t want to get into trouble uh because i m here talking about state stuff um but great opportunities you know so many i think 22 is um going to be a turning point for the legislature because so many folks are retiring and other opportunities have opened up and so um you know people like me have looked at those kinds of opportunities i m it s bittersweet i love the work that i m doing and um love the policies that you know i plan to champion this year that we ve been successful at getting across the finish line last year um so i will say i m really excited that i don t want to get dinged for you know saying stuff i shouldn t be talking about on a state platform because you know the man does listen to the podcast i ain t trying to get in trouble with demand i think in congress you have to count like over 200 that s gonna be dude that s why i got a calculator i have a calculator here too i m like i got i do have a little vote card could you imagine like vote cards other places i ll be like five pages of a vote card overwhelming overwhelming can you kind of talk you you seem to have kind of like this this kind of serendipitous kind of like you know events of like you know moving from the assembly to the senate and now having this opportunity in in congress can you kind of kind of talk to that about kind of how you just had these cool opportunities kind of kind of do some different things here so yeah i um i know i have this like i don t know i don t want to say don t you hate when people like start talking about themselves and they like say all these amazing things and you re like dude you ain t that amazing so i don t want to say anything like that but i will say that um i consider myself you know a pretty hard worker and really strong work ethic i try not to piss people off immediately um and i really try to produce because i think at the end of the day that s what people care about like like what are you doing like what you know and um and how can we work together right and how can i be included in the thing that you re working on so that s sort of how my work ethic um translates into um you know my job performance and i just think people see that and you know unbeknownst to me i think folks have taken notice and they re like hey we we really like how she does things so we want her to carry a bill you know it s okay if i leave um you know because she can run for this um i want her to help me champion so i think it s that i also think it s luck you know right time right place um you know i knew for example that you know the senator was planning to run to be on the board of supervisors um but you know what i m gonna tell you something i knew she was gonna do that and i still was like it did not process in my mind that it was gonna happen while i was in the assembly and that i would be running for the senate so literally i was like oh yeah she s it s like she s gonna run and then she ll just be the senator and on the board and then i like very very late in the game i was like oh snap that means she s gonna go and then they re gonna have another election so you know sometimes i have like delayed reaction because i m like i can t believe we have to do this again and again yeah the grind and then like who wants to step into the shoes of holly mitchell big shoes to film big shoes to feel doing pretty well so far no and so senator ross whenever he sees me he s like how you doing i just love how we mentioned it s like how you doing i just love holly mitchell i m like hey dude what about me he s like tell holly mitchell i said that s funny you know you re kind of sharing a story about when you first got into kind of working in politics you know we had budget deficit deficits and you know cuts left and right and kind of for the last few years we ve had these big surpluses uh you know this year we have another huge budget surplus kind of what are some of your thoughts about the budget this year and some of the things you re looking you re looking to do well i am so grateful that i m working in a state that has been blessed with a surplus um amen to the gods and the goddesses um i certainly hope that the budget chair and the governor support all of my budget requests because they re all amazing and they should definitely be supported in case you re listening nancy skinner phil ting and governor newsom um but my hope is actually that this year we will really double down on investments for a statewide wellness initiative program we ve seen an uptick in suicides mental health i think is going to be the next pandemic you know you see it with not only the great resignation but the great malaise um i think there s been so much toxicity nationally um for the past four years and it s like anything when you get sick and you have an infection and you re not really working deliberately to heal you know infections can kind of fester and then grow and metastasize and i think that s what we re seeing with this you know increase in suicides increase in violence i mean there s toxicity not only in politics but sort of you know as folks are trying to re normalize what it means to socialize with intimidation and bullying and so um you know not just teachers not just students not just essential workers but you know other folks kind of across the workforce spectrums um so i really think we have to double down on that you know how we infuse behavioral health support but also mental health supports how we continue to destigmatize mental health and not just talk about it when we re talking about people who are unhoused or who use substances you know so many people are faking it until they make it and i think people are burnt out with that and that coupled with the tensions and the deaths from covid on you know have us at this very critical moment so my hope is that we really double down and deeply invest in this space you know that s that s interesting you point to that because you know a lot of talk has been about this great resignation about how people aren t coming back to work or looking to do different things and everyone s trying to get a pulse on what s what s happened and it doesn t just seem like life s gonna go back to how it was two years ago can you kind of talk about that and kind of what what you re seeing in your district and kind of your thoughts yeah so i love my district it s the 30th it will be the 28th um and so just to give people an idea of what it is we sort of are uh cocooned by uh freeways yes freeways in l a so we have the 10 freeway to the north the 110 to the east slauson um to the south no it s lawson like all the way to 120th and central so almost like to the 105 um and then the 405 to the west so we have really affluent neighborhoods and then we have folks that you know are certainly working class downtown central city chevrolet hills mid city ladera heights um mar vista palms so we ve seen everything you know you i represent folks that have been able to you know work from home and that have supports and have people coming in helping them with their kids have access to the vaccinations and the boosters and the tests you know very early on and then we have folks that are essential workers and are working a couple of jobs that have side hustles that are you know that are really important to how they you know make the rent um and people are really interested i think in being entrepreneurs um and finding their own way because quality of life has become incredibly important and like working someplace where you have to commute long distances where you might not have the kind of benefits that you need where you might not have the kind of time off that you need or the flexibility where you have a lot of folks living in your house and young kids helping other you know littler kids like manage um you know i see all of that in the homes of the constituents that i represent so covet has been great because it s encouraged people to come up with new you know business models for the jobs that they re trying to you know create um and it s been really tough um because many of the folks you know many of my communities you know were last to get the ppe they were last to get access to the tests they were last to get access to the vaccines so lots of um disparities across the spectrums but i love my district you know this is the second year of a two year session kind of what so what are some of the bills you i guess are kind of finishing up from last year and some new ones you re proposing this year well you know i was thinking about reintroducing ab369 which was my street medicine bill um that was about making sure that you could have mobile units mobile healthcare units to help folks get access to care uh who are unhoused but lo and behold it found its way into the state budget so somebody was listening um but i ve got a spicy package it s a little bit of uh criminal legal reform but you know having access to medical records um and being able to access you know get your identification that you need when you get out definitely going back to the health care space trying to rerun the bill about drug importation from canada um you know even florida with crazy desantis you know is trying to do this and you know we know that the costs are really um exorbitant and so how do we get cheaper prices right um working on that uh aca 3 which is about taking slavery and involuntary servitude out of the california constitution who would have thought um it s still in there shout out for um black history month uh we got like a lot of bills that actually this year that i m running are focusing on economic justice and equity so how do we bring parity right how do we take away some barriers that are preventing people from having access to capital and opportunities to um you know find and keep jobs and develop family wealth not family wealth like billions you know but like so i can make my mortgage and pay for my kid to have lunch at school and you know be able to wash my clothes and save some pennies and not be living paycheck to paycheck so i m really focused on on bills that will allow that to happen you know it s so cool what you do with these you know what what s happening wednesdays yes videos and explaining things kind of what s what s one piece of california politics or the legislature that you haven t explained yet that you would like people to understand so i have not explained what goes on in rules committee so i sit on rules and we do confirmations you know for the governor um that s kind of heady because you get all these binders about information about all these people in all these departments that s what i m like lord have mercy this is what you do so we haven t explained that we do have one coming out today um i am in contract negotiations with my puppets because there was such demand for them now they have presented me with these rider contracts you know they want the green m m s and they don t want to work on thursdays and so we re they re part of a puppet union and you know i am definitely pro labor uh so i m working with the puppets to come up with some you know other topics that they are willing to um discuss um but you know what happens in rules is a biggie right for the senate and the assembly and kind of how the floor runs people don t really know about that yeah you re right rules is such a mystery kind of what happens in rules stays in rules i know well that s right what happens in rule stays and rules we should do karaoke one day in rules i think so i said pro time let s do some karaoke while we re like trying to confirm this person for get the ratings out yes it s like cable access ain t nobody watching our hearings well awesome sydney thank you so much for taking the time and hanging out with us here uh just love the jacket and the outfit and looking forward to getting those puppets back to work thank you they are they are taking their break right now um and i do want to say thank you for recognizing the outfit you know i m also a supporter of um me and me we are a huge supporter of uh she s off her break she s off her break we are huge supporters of vintage um clothing so my outfit today is all from resale shops so it s a way that we can protect the environment you don t always have to buy new you can buy used and you can make it work and she agrees awesome well thank you sydney have a great wednesday and can t wait to see what s coming out next thank you so much good to see you thanks for having me music music,"re election,surplus,criminal,aca,teachers,vaccines,washington,suicides,health care,medicine,isolating,retiring,covid,workers,contribute,deficit,continue,legislator,deficits,healthcare,pandemic,ppe,constitution,black,school,environment,surpluses,economic,health,wealth,jobs,vaccinations","continue with the folks,covid,donation,economic,education,environment,establishment,governance,health,safety,social and cultural,social programs"
2,https://transparencyreport.google.com/political-ads/library/advertiser/AR165194578326978560/creative/CR391193420980289536,JARHETT BLONIEN,≤ 10k,≤ 100,O8v9Nk_PKpM,True,i am a big uh supporter of the highway 37 expansion for those you know that are on today that don t really know what that is that s the only east west connection frankly from sacramento through solano county to marin county oh yeah and around the west side to the golden gate bridge and also it takes folks from moran and in sonoma counties to solana county we have a huge workforce that commutes every weekend every day in those areas so first and foremost i would have been supportive of this if it was just a congestive relief program because commuters are spending an extra hour a day so it s like a couple hours a day in traffic because it s such a mess but in addition to that we ve already had flooding problems there because it goes right through the north bay if you will the title wetlands that are up in that area and we fully expect that in another decade or two all of that will be inundated be underwater and so this is a great opportunity for us the state of california to have a multi benefit project to show the people of the state of california that were serious about climate and sea level rise resilience and to show this off for the rest of the world a project that both takes care of congestion relief uh our environmental issues and the ability to stave off sea level rise in that area and not close down a major artery that s through that east west artery that s so incredibly important no it s amazing that stoplight right there by sears point racetrack maddening it s horrendous so i ll be i ve got a bill that will uh you know help fund that and get that going an interim project so that we can get traffic improvements now in environmental enhancements to do the environmental and then a bigger scope project three to five billion dollars to do the big enchilada which is kind of like uh that we know that yolo causeway that we people that drive into sacramento from the bay area use every single day it s like that type of project uh you know going through that those wetlands and then another uh budget ask that i m making is to you know we re getting a lot of federal infrastructure dollars coming in i d like to see 15 of that mandated to be able to be spent on sea level rise resilience programs not just on mine or this one in the north bay but all throughout the state of california no no that s that s uh good planning as you as you say you know we can t wait on hope not on this one i can assure you uh this is one where we already have on the western end of highway 37 probably the last five years senator mcguire and i have held press conferences out there to get action on that but i would be willing to bet that s two to three times they ve had to shut down highway 37 reroute traffic over the marin san rafael bridge and richmond bridge and uh that just is uh further exacerbates congestion problems throughout the bay area make sure you click the button below and subscribe and hit that notification bell so you can keep up with all our news and updates music,"sea level,climate",environment
3,https://transparencyreport.google.com/political-ads/library/advertiser/AR165194578326978560/creative/CR365688324628676608,JARHETT BLONIEN,≤ 10k,≤ 100,phLp03VtiSg,True,hello and welcome everyone to another episode of sac town talks today we have an interesting episode for you all we have matthew silver and jamie zoller joining us from the california association of code officers guys thanks for joining the program how s it going going well thank you so much for having us yeah so interesting so you guys are part of the california association of code officers can you kind of tell us a little bit about the association and kind of what are code officers well kco the california association of code enforcement officers is a statewide association that handles training legislation networking all incumbent with for code enforcement officers for the response for what a code enforcement officer is a code officer is an officer in a city or county who oversees and enforces local building codes zoning laws and ordinances we also handle health and safety issues such as substandard housing hoarding marijuana dispensaries and most recently our roles kind of switched to handle covenant enforcement as well and our goal is to ensure the quality of life for residents in our areas i might add if i could that you know i think the best way to think of a code enforcement officer number one is that we re not peace officers we are health and safety uh officers we re not sworn officers by and large secondly i call us the swiss army tool of every city we kind of do all the weird stuff or the stuff that the other departments building safety planning police don t deal with a lot of quality of life issues so i would say to your listeners when they re thinking about you know a problem in their neighborhood that bugs them every day or every night when they re thinking about a maybe the poor quality of housing they re living in those kind of things we re the ones who respond to those issues and deal with those issues it s a really wide array of things that we deal with to keep communities safe and kind of just running so that s interesting so you guys basically have a i guess like a code enforcement uh local government perspective but you guys aren t peace officers right you guys aren t you know you guys don t carry guns uh right and no formal training or academy is that correct we we do have formal training uh and that s a kind of a recent thing actually for a long time code enforcement didn t have kind of centralized standards or training a couple years ago kco uh put forward a bill that got signed into law that created for the first time uh set professional standards for what it means to be a certified code officer in the state and kco is the certifying body for that so we re kind of getting our act together so to speak and professionalizing and making more uniform our organization but you re right we don t carry guns we re not police officers we re not we don t want to be peace officers we appreciate what they do we support what they do but we are not they we re the ones out in the community dealing with kind of community quality of life issues although i ll tell you and this may be a subject for a later question um we are increasingly being tasked with dealing with issues that have been kind of what you think of as traditional policing drug dens drug houses uh illegal cannabis grows um prostitution issues human trafficking issues so this kind of change that s interesting so like you know i think first thing everyone hears is code enforcement officer they automatically think like parking tickets is that totally different subset am i off there there s some jurisdictions that would handle parking issues parking citations but no that s not at all what we focus on like matt said uh we focus on that quality of life for the residents in the community and helping to make sure that things are safe for them basically so like in sacramento we have like an app called like three one one if you have a problem you type it in the app and then somebody takes care of it whether it s you know it s a random car in front of your house uh you know or your neighbor s doing something uh is that kind of kind of what we re talking about here where where you guys kind of helping force you know county or city ordinances that s correct that s exactly what we do um there s different apps that each jurisdiction does have for their city for their citizens to be able to report different things whether it s the smell of or the odor of marijuana coming from their neighbor s house or short term vacation rental issues or hoarding issues or trash junk debris anything like that that s the type of things that we won t handle oh interesting and kind of i guess as you brought up you know for the past year covet 19 has been present and i guess you guys have taken a new role kind of enforcing a lot of these county health orders can you kind of talk to us about that and how that s kind of gone this past year absolutely uh we have been handling anything from mass enforcement to making sure that people are wearing masks out in the public or in businesses um at various stages the yellow stage orange stage whatever stage that county or region is in to making sure that those businesses are closed or they re not operating during certain levels thank goodness right now we re not having to deal with that and most of our businesses are open and things are changing greatly and the mask requirements are changing so our role is continuing to change even with that yeah as i imagine you know a lot of these covet 19 issues were uh people were very passionate about it you know you see a lot of grocery stores and increasing their uh you know armed presence uh you know because people were uh upset about mass spandex things like that kind of what what kind of risks has have health officers seen out there code enforcement officers seen uh kind of enforcing a lot of these things this this past year just what you explained i rate people angry frustrated people we re all um in similar situations where we re having to deal with job losses and um you know people dying in our families and all sorts of very stressful situations so people s stress levels and lack of patience is running high so when that happens then obviously the code enforcement officers law enforcement and other people are their safeties out so yeah it s a great point about covet i mean it s definitely the dangers are escalated for code enforcement officers kind of thrust out in the field enforcing these coveted rules however this is nothing new we deal with uh some really touchy issues we go on private property which raises some real sensitivities and you know that can include going into a slumlords property where they ve got a bunch of tenants they re taking rent from them they don t appreciate us being there getting in the way of their revenue this might be dealing with things like you know cannabis where we ve got this kind of state experiment i would call it to legalize a portion of cannabis but in order for that those cultivators to survive legally the illegal ones have to be shut down and these can be some touchy issues as well so it s not new but it is escalating yeah i guess it s an interesting point so as as non sworn um you know enforcers of of the law how do you guys handle these situations and and i guess at what point do you call law enforcement in to help assist you with uh what you re doing i guess kind of what s your hammer to enforce a lot of this stuff that s a great question how do we handle it uh i think it just is on a case by case basis uh it depends if we have knowledge that um there s an issue at the property or there s some type of volatile situation we absolutely will take law enforcement with us because they have the tools to be able to protect us because we do not if we don t know what we re walking into that s where the danger really comes in too we have many situations and scenarios personally and from our our partners that have gone through different things and different scenarios where it was just an average call and it was just i was going to knock on someone s door something as simple as that so you just really don t know no definitely not good i imagine there s a lot of uh uncertain things i remember you know back in 2010 i worked as a as a census worker and just going door to door and just kind of never know what s behind those doors and it s not definitely not a fun experience i could only imagine when you went uh and kind of tried to enforce some things but i guess you know is it is it mostly you know writing letters and civil fines is that s kind of what what these people are looking at okay we ve got we ve got kind of a whole toolbox of tools that we use it it escalates in code enforcement almost across the board number one we re reactive in nature so we get involved what a neighbor sometimes a tenant in like a substandard building calls us we re not out there looking for violations by and large we don t have the personnel or the time for that so we ll do an inspection a kind of an in person conversation with the individual uh then there s a letter to notice a violation saying here s the violations you ve got by this time to fix it and here s how to fix it right so they ve got a chance there to do it voluntarily it doesn t work then they ll usually issue some kind of local fine we call it an administrative fund it s like a parking ticket pretty much yeah uh to kind of encourage compliance if that doesn t work then we go to court and court oftentimes is civil enforcement and that can take different aspects right so it is interesting i guess you know as part of the association i guess you know i guess who is part of the association kind of what what are the things you guys are are working on this year the association is made up of um code enforcement officers from around the state of california they consist of managers line level officers supervisors we have technicians code techs so it s all encompassing so that is who casey was really made up and is it is it a city and county thing or is you know do some counties have their own thing encompassing cities as well or well casey is a statewide kc is a statewide association so it encompasses all um city and county so anyone can participate in that training and like matt was saying before more often not than these officers are becoming certified through our association as well to obtain that training for anything from officer safety to zoning and landing land use regulations anything to that feature so uh as jamie as jamie could uh attest to code enforcement our association is made up of a lot of different folks code enforcement officers code enforcement managers uh county people city people anybody who s involved in code enforcement uh is a part of our group in the state or statewide organization uh we re really busy we re involved in a lot we re really trying to push the profession and uh help ensure that we can continue meeting the statewide goals and uh policies that our legislators are setting for us so this year our focus has been on code enforcement officer safety we can t meet those goals we can t protect our communities if we re not safe in doing our jobs and unfortunately the safety standards just have not caught up to the work that we re doing and so one bill we have right now is senate bill 296 this bill would require every city and county to establish safety standards for code enforcement officers specific to the threats they face in their jurisdiction so we recognize that code officers in different places around the state face different issues so it s not a one size fits all approach it just simply says cities and counties you have to have some kind of standards it s got to be specific to the threats we face okay and i guess sb296 who who s carrying that bill and kind of who s supporting it senator limon uh out of the ventura county area is supporting it we are so thankful to her and her team for carrying this bill and helping us push this important cause the congress on racial equality i think is a supporter worth mentioning they recognize that code enforcement officers are really i would say the main people on the front lines trying to improve communities that are struggling communities that often core and their partners serve that are really trying to improve and and make it a better safer place so we we really appreciate their support we have support from other housing groups there really is no opposition to this bill oh interesting yeah kind of without everything brought out in the last year with kind of inequities and so forth you guys are are right at the center of you know enforcing a lot of these things that uh you know try to keep an even playing field out there so thank you for that um i guess you know before we go you know all of us haven t been in social settings i imagine when you guys go to a cocktail party people ask you what you do and you say you re a code enforcement officer and they re like what is that do you guys each have you know a story that explains not only what you do but something funny that s happened in in your world of code enforcement goodness that s a good question and yeah absolutely um i think some of the funnier ones that we ve had to deal with or that i ve had to deal with personally um is trying to identify a chicken to see what if it s a chicken or a rooster i mean whole education on chickens that s gone on um they have service chickens now too so you know there s they re important not just for eggs that s funny what about yourself matt yeah um so you know it s funny i was i was offered a job as a code officer when i was in college i had no idea what the heck a code officer was and you know i m actually a practicing lawyer and a certified code officer i represent code folks throughout the state and uh it s it s funny i still struggle to explain it to folks what do we do so i i like to just say we keep communities clean if you if you have an issue you complain about we re the ones dealing with that issue right right um funny story you know i gosh something i love about it is uh you never see you never cease to be amazed it s always something new i remember having a lot of bizarre cases but one of them was a uh illegal fighting ring with also coupled up with an unlicensed dentistry office so i guess it was like a bet on rooster number five and then go get your molar fixed or something interesting combination there that s too much that s funny both involving chicken so uh right good good poultry out there going good to know you know everyone s doing those backyard chicken things these days you know i can just i can see that being a problem you know yeah yeah and that s you know that s kind of the lighter side of it obviously we deal with some really heavy issues with housing that s a really big thing i read some stat the other day that there s like you know tens of millions of people in our country who are living in substandard housing you know we may be a really rich economy but we have a tremendous substandard housing crisis in california ghost ship fire in oakland 36 people died or so something around there that was that s exactly something we we deal with and try to do better to prevent and encompassing too with that is you know like matt was saying it s not all funny or um you know with the substandard housing but it s it can be very dangerous um you know spinoff too from kco our association has been the code enforcement officer safety foundation which is actually focused on officer safety um specifically and because of certain situations um like uh jill robinson from the city of utah i m sorry the state of utah uh in 2018 she had an open property nuisance case at a location she went to the property to meet the homeowner to talk about all the violations and he showed up with a gun and shot her through her city truck door and then lit her on fire and let the neighbor s house on fire so i mean just very tragic things like that and she was just going there for a regular um you know talking to the person and just that first meet up yeah yeah we ve had about 20 code officers actually murdered in the line of duty and i think you know most people don t know what a code officer is and they certainly aren t going to know the risks that we face so whereas you know we face all sorts of threats intimidation all sorts of things you can imagine people aren t always appreciative uh of course the people who call and complain the tenants whose lives we save they re appreciative but um you know these other folks aren t so appreciative so all the more reason we re so thankful uh for you helping us spread this awareness and having us on your show talk about what it is we do and good hearted people trying to do good things yeah and i guess you know before we go can you i guess give us some information about how we can find a little bit more about the association online and i guess find you on social media and stuff like that absolutely thank you for asking that kco has a website it s kcocaceo us you can find us there you can also find us on linkedin and facebook our website has all of our information about how to contact us how to volunteer how to become involved in our profession and our social media platforms assist us with advertising our training and certification processes for people that are in the code enforcement profession yeah and i guess one one last question for you before you guys go if if some of our listeners have some some issues they think they re a code enforcement issue what what s the best way to i guess notify you guys to come take a look at and um kind of address it each jurisdiction has a website for instance i m in the san diego county area so it just depends on what city or county that you live in they will have a website and a code compliance code enforcement or community enhancement and safety link on their websites that you can click on and file complaints online and and i guess are these complaints usually uh what do they call that um you know anonymous anonymous right because i think that s always an apprehension people have oh if i knock this person out they ll know it s me and then i m going to get it of course no they mostly i know that every jurisdiction in san diego county is all anonymous because of that reason they don t want to have the person complaining fearing retribution or any type of retaliation so we really do protect um the people who are complaining they re anonymous by law uh in the state and so uh for that very reason right a neighbor a lot it s almost always a neighbor complaining about a neighbor or a tenant complaining about their their landlord and so uh for that reason it s anonymous by law okay awesome well thank you so much guys for taking some time and explaining to us about coding officers it was definitely educational and uh it was great interesting episode so thank you so much for joining us guys thank you for having us thank you for having us,"enforcement officers,police,gun,police officers,education,masks,guns,enforcement officer,landlord,marijuana,laws,safety,continue,college,racial,economy,census,health,officers,jobs,carry guns,law","continue with the folks,covid,economic,education,governance,health,immigration,safety,social and cultural"
