,ad_id,ad_url,0,text
0,CR134968385204125696,https://transparencyreport.google.com/political-ads/library/advertiser/AR465982957815857152/creative/CR134968385204125696,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR465982957815857152&creative_id=CR134968385204125696&hl=en,"""Lydia has always stood for what's right, just as her parents taught her."",""She organized to protect families from payday lenders who trap people in predatory loans."
1,CR531379229376380928,https://transparencyreport.google.com/political-ads/library/advertiser/AR279687823638921216/creative/CR531379229376380928,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR279687823638921216&creative_id=CR531379229376380928&hl=en,"""Glenn Hegar is a sixth generation Texan running for Comptroller. Learn more here!"
2,CR118816009636282368,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR118816009636282368,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR118816009636282368&hl=en,"""Caitlyn Is The Change California Needs. Donate Now. Don't Wait!"",""No Time To Waste. Donate To Caitlyn Jenner For Governor."
3,CR134265247518162944,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR134265247518162944,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR134265247518162944&hl=en,"""Get Rid Of Gavin Once And For All. Caitlyn Has A Plan To Save California. Donate Today!"",""It's Official! Newsom Will Be Recalled. Caitlyn Will Put People Over Politics. Chip In."
4,CR502092019183648768,https://transparencyreport.google.com/political-ads/library/advertiser/AR67037258305241088/creative/CR502092019183648768,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR67037258305241088&creative_id=CR502092019183648768&hl=en,"""Will we join the left to take America backwards, or will this GOP lead America forward?"",""If we choose the right answer, our country's future is unlimited. Join Rep. Kinzinger now!"
5,CR12089164707135488,https://transparencyreport.google.com/political-ads/library/advertiser/AR465982957815857152/creative/CR12089164707135488,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR465982957815857152&creative_id=CR12089164707135488&hl=en,"""Lydia stands for quality schools, more jobs, and protecting us from the climate crisis."",""In Washington, she will work across the aisle to give every Texan a fair shot."
6,CR528988616219688960,https://transparencyreport.google.com/political-ads/library/advertiser/AR122301255337902080/creative/CR528988616219688960,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR122301255337902080&creative_id=CR528988616219688960&hl=en,"""States are passing laws to silence voters. Federal standards would put a stop to it."
7,CR496800138438639616,https://transparencyreport.google.com/political-ads/library/advertiser/AR389693240443404288/creative/CR496800138438639616,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR389693240443404288&creative_id=CR496800138438639616&hl=en,"""This campaign is about what we can achieve when we all come together."",""Help define the future of our great state. Join us by making a donation today."
8,CR81964777919741952,https://transparencyreport.google.com/political-ads/library/advertiser/AR19054570869096448/creative/CR81964777919741952,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR19054570869096448&creative_id=CR81964777919741952&hl=en,"""Shawn Lassiter is a former STEM educator and a working mom."",""Vote Democrat Shawn Lassiter for Congress in the special election on May 1st!"
9,CR162678689564196864,https://transparencyreport.google.com/political-ads/library/advertiser/AR19439915334893568/creative/CR162678689564196864,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR19439915334893568&creative_id=CR162678689564196864&hl=en,"""Gov. Abbott does not stand with Texas women. He voted against a woman's right to choose."",""Governor Abbott should keep his hands off our freedoms."
10,CR528660961754611712,https://transparencyreport.google.com/political-ads/library/advertiser/AR279687823638921216/creative/CR528660961754611712,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR279687823638921216&creative_id=CR528660961754611712&hl=en,"""Glenn Hegar will fight to reform spending, reduce debt, and limit government. Learn More!"
11,CR457936319406931968,https://transparencyreport.google.com/political-ads/library/advertiser/AR24894764318982144/creative/CR457936319406931968,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR24894764318982144&creative_id=CR457936319406931968&hl=en,"""Check out the work Rep. Fletcher has done on behalf of your district!"
12,CR396631811649699840,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR396631811649699840,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR396631811649699840&hl=en,"""CA Has Had Enough Of Newsom. Caitlyn Can Take Back Our State. Donate Now."",""Help Take Back California. Newsom Is A Disaster! Donate To Make CA Red."
13,CR566640498559680512,https://transparencyreport.google.com/political-ads/library/advertiser/AR276637125548441600/creative/CR566640498559680512,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR276637125548441600&creative_id=CR566640498559680512&hl=en,"""Time Is Running Out Before Election Day In Texas. Don't Wait. Find Your Polling Place Now."",""Still Unsure Of Where To Cast Your Election Day Vote? Find Your Polling Place Here Today."
14,CR51138182728646656,https://transparencyreport.google.com/political-ads/library/advertiser/AR99181652541964288/creative/CR51138182728646656,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR99181652541964288&creative_id=CR51138182728646656&hl=en,"""Join Matt Krause in signing the petition to defend the Heartbeat Bill from attacks."
15,CR82676780418203648,https://transparencyreport.google.com/political-ads/library/advertiser/AR285579453617143808/creative/CR82676780418203648,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR285579453617143808&creative_id=CR82676780418203648&hl=en,"""Biden should be impeached. He's disregarded U.S. laws more than any president in history."",""Stand with Chip Roy and help stop Biden and Harris. We have to end the Biden Border Crisis"
16,CR453487557921996800,https://transparencyreport.google.com/political-ads/library/advertiser/AR19054570869096448/creative/CR453487557921996800,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR19054570869096448&creative_id=CR453487557921996800&hl=en,"""Shawn Lassiter is the Democrat running to FLIP Texas' 6th District on May 1st."",""Send Shawn to Congress to fight for our right to vote."
17,CR363059117448757248,https://transparencyreport.google.com/political-ads/library/advertiser/AR122301255337902080/creative/CR363059117448757248,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR122301255337902080&creative_id=CR363059117448757248&hl=en,"""It’s been a year since January 6, but the Senate hasn’t acted to protect our elections."",""The filibuster is used to block protections for our democracy. It’s time to fix or nix it."
18,CR479103979825922048,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR479103979825922048,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR479103979825922048&hl=en,"""CA Has Had Enough Of Newsom. Caitlyn Can Take Back Our State. Donate Now."",""Help Take Back California. Newsom Is A Disaster! Donate To Make CA Red."
19,CR190002790465011712,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR190002790465011712,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR190002790465011712&hl=en,"""Chip In Now To Disrupt California. Caitlyn Can Do It!"",""We Can Fix California! Caitlyn Has Fresh Ideas To Revitalize Our State. Donate Now."
20,CR219844498115526656,https://transparencyreport.google.com/political-ads/library/advertiser/AR19439915334893568/creative/CR219844498115526656,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR19439915334893568&creative_id=CR219844498115526656&hl=en,"""Gov. Abbott does not stand with Texas women. He voted against a woman's right to choose."",""Governor Abbott should keep his hands off our freedoms."
21,CR372468737959264256,https://transparencyreport.google.com/political-ads/library/advertiser/AR75512637529522176/creative/CR372468737959264256,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR75512637529522176&creative_id=CR372468737959264256&hl=en,"""True representative government begins with listening, listening to your experiences, obser"",""As your senator, I describe my job in three words: listen, learn, lead."
22,CR566354625536458752,https://transparencyreport.google.com/political-ads/library/advertiser/AR276637125548441600/creative/CR566354625536458752,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR276637125548441600&creative_id=CR566354625536458752&hl=en,"""With Your Vote, You'll Put Texas First. Don't Wait. Find Your Early Vote Location Now!"",""The Best Way To Ensure Your Vote Is Secure? Vote Early! Find Your Polling Place Here!"
23,CR486703804197109760,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR486703804197109760,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR486703804197109760&hl=en,"""CA Has Had Enough Of Newsom. Caitlyn Can Take Back Our State. Donate Now."",""Help Take Back California. Newsom Is A Disaster! Donate To Make CA Red."
24,CR26022519651696640,https://transparencyreport.google.com/political-ads/library/advertiser/AR122301255337902080/creative/CR26022519651696640,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR122301255337902080&creative_id=CR26022519651696640&hl=en,"""The January 6 insurrection kicked off a concerted wave of anti-voting laws nationwide."
25,CR429145538714140672,https://transparencyreport.google.com/political-ads/library/advertiser/AR292911649986183168/creative/CR429145538714140672,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR292911649986183168&creative_id=CR429145538714140672&hl=en,"""Lifelong Conservative. Successful Businessman. Deep Texas Roots. VOTE Ben Bius for TX12"",""Ben Bius is your Republican candidate for newly formed Texas State House District 12."
26,CR347422618992771072,https://transparencyreport.google.com/political-ads/library/advertiser/AR532605081762136064/creative/CR347422618992771072,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR532605081762136064&creative_id=CR347422618992771072&hl=en,"""Don't Let Chuck Schumer and Joe Biden Implement Their Radical Agenda."",""Join The Fight As John Cornyn Works To Take Back The Senate. Chip In $20 Now."
27,CR116876471124885504,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR116876471124885504,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR116876471124885504&hl=en,"""Fed Up With One-Party Leadership In CA? Chip In To Fight For Everyday Californians."",""Gavin Newsom Doesn't Offer Solutions, But Caitlyn Will! CA Deserves Better. Donate Now."
28,CR315975830524133376,https://transparencyreport.google.com/political-ads/library/advertiser/AR244316775091535872/creative/CR315975830524133376,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR244316775091535872&creative_id=CR315975830524133376&hl=en,"""If you're a Trump State Defender you must take advantage of this before the rally starts!"",""Before Trump takes the stage make sure his state allies know where you stand."
29,CR118794981476401152,https://transparencyreport.google.com/political-ads/library/advertiser/AR19439915334893568/creative/CR118794981476401152,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR19439915334893568&creative_id=CR118794981476401152&hl=en,"""Gov. Abbott does not stand with Texas women. He voted against a woman's right to choose."",""Governor Abbott should keep his hands off our freedoms."
30,CR523746144778452992,https://transparencyreport.google.com/political-ads/library/advertiser/AR122301255337902080/creative/CR523746144778452992,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR122301255337902080&creative_id=CR523746144778452992&hl=en,"""There’s no greater priority than defending democracy. You can help."",""The January 6 insurrection kicked off a concerted wave of anti-voting laws nationwide."
31,CR245374608356671488,https://transparencyreport.google.com/political-ads/library/advertiser/AR138947139827924992/creative/CR245374608356671488,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR138947139827924992&creative_id=CR245374608356671488&hl=en,"""After spending nearly $6 million dollars, Arizona is asking why they wasted their money"",""After nearly six months and almost $6 million the audit results show voting process works"
32,CR405625885484384256,https://transparencyreport.google.com/political-ads/library/advertiser/AR207186026903371776/creative/CR405625885484384256,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR207186026903371776&creative_id=CR405625885484384256&hl=en,"""Shelley Barineau Will Defend Our Conservative Texas Values"",""A Community Leader who is ready to FIGHT for Texas House District 133!"
33,CR209732427113824256,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR209732427113824256,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR209732427113824256&hl=en,"""CA Has Had Enough Of Newsom. Caitlyn Can Take Back Our State. Donate Now."",""Help Take Back California. Newsom Is A Disaster! Donate To Make CA Red."
34,CR162093611939266560,https://transparencyreport.google.com/political-ads/library/advertiser/AR20230223677095936/creative/CR162093611939266560,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR20230223677095936&creative_id=CR162093611939266560&hl=en,"""Democrats don't support conservative Hispanic values, so Latinos are leaving the party."",""Support a Pro-Life, Pro-2A, Pro-God, Latina Republican. Donate to Monica for Congress!"
35,CR566501960094580736,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR566501960094580736,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR566501960094580736&hl=en,"""CA Has Had Enough Of Newsom. Caitlyn Can Take Back Our State. Donate Now."",""Help Take Back California. Newsom Is A Disaster! Donate To Make CA Red."
36,CR153064285013016576,https://transparencyreport.google.com/political-ads/library/advertiser/AR276637125548441600/creative/CR153064285013016576,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR276637125548441600&creative_id=CR153064285013016576&hl=en,"""We Must Stop Joe Biden And His Corrupt Democratic Colleagues! Give Now!"",""Donate To The GOP Today To Help Us Out Raise The Corrupt Democrats!"
37,CR3864817731371008,https://transparencyreport.google.com/political-ads/library/advertiser/AR114966756866392064/creative/CR3864817731371008,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR114966756866392064&creative_id=CR3864817731371008&hl=en,"""Proudly Serving the 25th District of Texas."",""Sign up to learn about how I'm working for you in DC and around the district."
38,CR392962329030950912,https://transparencyreport.google.com/political-ads/library/advertiser/AR425815873907851264/creative/CR392962329030950912,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR425815873907851264&creative_id=CR392962329030950912&hl=en,"""Joe Biden is illegally preventing the border wall from being constructed."",""George P. Bush is suing Biden to protect Texans and secure the border."
39,CR256729677253574656,https://transparencyreport.google.com/political-ads/library/advertiser/AR129586550664069120/creative/CR256729677253574656,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR129586550664069120&creative_id=CR256729677253574656&hl=en,"""WinRed - Our technology changes how conservative and center-right groups fundraise online"",""Susan understands the shared Conservative beliefs of the 6th district."
40,CR411820259117367296,https://transparencyreport.google.com/political-ads/library/advertiser/AR99181652541964288/creative/CR411820259117367296,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR99181652541964288&creative_id=CR411820259117367296&hl=en,"""As Tarrant County DA, Matt Krause will prosecute voter fraud."
41,CR431132150067101696,https://transparencyreport.google.com/political-ads/library/advertiser/AR194446432348930048/creative/CR431132150067101696,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR194446432348930048&creative_id=CR431132150067101696&hl=en,"""Join the team today and add your name to the list of supporters fighting to save America."",""Calling on Republicans: Senator Cruz needs your help. Add your name and act now."
42,CR63526586397229056,https://transparencyreport.google.com/political-ads/library/advertiser/AR199061254449397760/creative/CR63526586397229056,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR199061254449397760&creative_id=CR63526586397229056&hl=en,"""Stand with Captain Sam Brown. Let's restore accountability and leadership to Washington."",""Captain Sam Brown fought for our Country. Now, he is ready to serve the people of Nevada."
43,CR453816037020794880,https://transparencyreport.google.com/political-ads/library/advertiser/AR71361912415191040/creative/CR453816037020794880,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR71361912415191040&creative_id=CR453816037020794880&hl=en,"""I’m Tired of Being Lied to. We All Are. Texas Deserves Real Leadership. No Excuses."",""I Can't Do It Alone. I Need Your All-out Support. Show Your Support."
44,CR354224816397484032,https://transparencyreport.google.com/political-ads/library/advertiser/AR437541409503838208/creative/CR354224816397484032,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR437541409503838208&creative_id=CR354224816397484032&hl=en,"""Republican Beth Van Duyne is running for TX 24 and is endorsed by President Donald Trump."",""Beth Van Duyne is running for re-election in Congress, TX 24, and is Trump endorsed."
45,CR496684964595630080,https://transparencyreport.google.com/political-ads/library/advertiser/AR99181652541964288/creative/CR496684964595630080,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR99181652541964288&creative_id=CR496684964595630080&hl=en,"""Krause shaped laws that punish violent criminals and ensure due process."
46,CR306253124077617152,https://transparencyreport.google.com/political-ads/library/advertiser/AR574148067033350144/creative/CR306253124077617152,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR574148067033350144&creative_id=CR306253124077617152&hl=en,"""Tony Gonzales is Border Patrol's Top Supporter in Congress. Learn more about Tony Gonzales"
47,CR328139452784312320,https://transparencyreport.google.com/political-ads/library/advertiser/AR20230223677095936/creative/CR328139452784312320,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR20230223677095936&creative_id=CR328139452784312320&hl=en,"""Support leaders who understand the border crisis. Donate to Monica for Congress!"",""Democrats are more interested in helping illegal immigrants than their own citizens."
48,CR205656400070705152,https://transparencyreport.google.com/political-ads/library/advertiser/AR24894764318982144/creative/CR205656400070705152,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR24894764318982144&creative_id=CR205656400070705152&hl=en,"""Our office is proud to participate in the Veterans History Project."
49,CR215663811309338624,https://transparencyreport.google.com/political-ads/library/advertiser/AR199061254449397760/creative/CR215663811309338624,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR199061254449397760&creative_id=CR215663811309338624&hl=en,"""It's time to fight back against a system that profits when the rest of us suffer."",""Help Captain Sam Brown restore power to the American people by supporting him for Senate."
50,CR60320204332204032,https://transparencyreport.google.com/political-ads/library/advertiser/AR267112502993616896/creative/CR60320204332204032,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR267112502993616896&creative_id=CR60320204332204032&hl=en,"""President Biden's plan at the border is a new, fair, and orderly approach."",""Investing in infrastructure and tech to ensure our border - and communities - are safe."
51,CR138572824838144,https://transparencyreport.google.com/political-ads/library/advertiser/AR75560260126900224/creative/CR138572824838144,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR75560260126900224&creative_id=CR138572824838144&hl=en,"""Working to help North Texans recover from the winter storm."",""Contact Congressman Colin Allred for assistance."
52,CR44898729118924800,https://transparencyreport.google.com/political-ads/library/advertiser/AR199061254449397760/creative/CR44898729118924800,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR199061254449397760&creative_id=CR44898729118924800&hl=en,"""Stand with Captain Sam Brown. Let's restore accountability and leadership to Washington."",""Captain Sam Brown fought for our Country. Now, he is ready to serve the people of Nevada."
53,CR129189764405395456,https://transparencyreport.google.com/political-ads/library/advertiser/AR267112502993616896/creative/CR129189764405395456,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR267112502993616896&creative_id=CR129189764405395456&hl=en,"""President Biden's border plan keeps families together while fighting drug trafficking."",""Republicans are playing games, obstructing progress. Tell them: work with President Biden."
54,CR456152567949295616,https://transparencyreport.google.com/political-ads/library/advertiser/AR485003753062137856/creative/CR456152567949295616,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR485003753062137856&creative_id=CR456152567949295616&hl=en,"""Ernest Will Make Sure Our Voices Are Heard. Join Us"
55,CR378648749221609472,https://transparencyreport.google.com/political-ads/library/advertiser/AR298488441681739776/creative/CR378648749221609472,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR298488441681739776&creative_id=CR378648749221609472&hl=en,"""Plan your trip to the nation's capital."",""Make your trip memorable."
56,CR405072624977182720,https://transparencyreport.google.com/political-ads/library/advertiser/AR24894764318982144/creative/CR405072624977182720,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR24894764318982144&creative_id=CR405072624977182720&hl=en,"""Join me for a Telephone Town Hall with our TX-07 neighbors."",""A Congressional Update"
57,CR260669089976942592,https://transparencyreport.google.com/political-ads/library/advertiser/AR425815873907851264/creative/CR260669089976942592,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR425815873907851264&creative_id=CR260669089976942592&hl=en,"""George P. Bush is endorsed by the National Border Patrol Council."",""We can trust him to secure our border and finish the wall."
58,CR421057325021790208,https://transparencyreport.google.com/political-ads/library/advertiser/AR160411496587722752/creative/CR421057325021790208,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR160411496587722752&creative_id=CR421057325021790208&hl=en,"""Texas Republicans and Democrats agree that we must safeguard our elections."",""Texans want to take the necessarily steps to keep Texas elections secure."
59,CR87264423965622272,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR87264423965622272,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR87264423965622272&hl=en,"""Chip In Now To Disrupt California. Caitlyn Can Do It!"",""We Can Fix California! Caitlyn Has Fresh Ideas To Revitalize Our State. Donate Now."
60,CR156524722983534592,https://transparencyreport.google.com/political-ads/library/advertiser/AR242860128343162880/creative/CR156524722983534592,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR242860128343162880&creative_id=CR156524722983534592&hl=en,"""Lizzie Pannill Fletcher is a lifelong advocate for a woman’s right to choose."
61,CR90042477532151808,https://transparencyreport.google.com/political-ads/library/advertiser/AR425815873907851264/creative/CR90042477532151808,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR425815873907851264&creative_id=CR90042477532151808&hl=en,"""Joe Biden thinks he’s above the law and has illegally stopped building the wall."",""George P. Bush is going to hold him accountable in court."
62,CR520106417693130752,https://transparencyreport.google.com/political-ads/library/advertiser/AR67037258305241088/creative/CR520106417693130752,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR67037258305241088&creative_id=CR520106417693130752&hl=en,"""The GOP was built on a foundation of principles and stood for equal opportunity."",""But recently, the GOP forgot those principles. Join Country First to take back our party!"
63,CR373510181629198336,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR373510181629198336,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR373510181629198336&hl=en,"""Official Merchandise for Caitlyn For California Governor. New Styles Available Now."",""Support Caitlyn Jenner With Official Merchandise."
64,CR460242957363052544,https://transparencyreport.google.com/political-ads/library/advertiser/AR276637125548441600/creative/CR460242957363052544,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR276637125548441600&creative_id=CR460242957363052544&hl=en,"""On May 1st You Will Vote For The Future Of Texas. Don't Waste It. Find Your Polling Place."",""Texas Voters: Time To Get Ready To Vote On Election Day. Find Your Polling Place Now."
65,CR98710958486061056,https://transparencyreport.google.com/political-ads/library/advertiser/AR199061254449397760/creative/CR98710958486061056,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR199061254449397760&creative_id=CR98710958486061056&hl=en,"""Captain Sam Brown will put duty to country first \u0026 will fight to protect the Constitution."",""Please support Captain Sam Brown for Senate by donating $10 or $20 today!"
66,CR198396256073023488,https://transparencyreport.google.com/political-ads/library/advertiser/AR533562584591237120/creative/CR198396256073023488,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR533562584591237120&creative_id=CR198396256073023488&hl=en,"""Join our campaign today!"",""Conservative candidate for Texas State Senate District 11"
67,CR427618935538450432,https://transparencyreport.google.com/political-ads/library/advertiser/AR30876519890944000/creative/CR427618935538450432,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR30876519890944000&creative_id=CR427618935538450432&hl=en,"""Endorsed by Gov. Rick Perry \u0026 Dan Crenshaw"",""Commander Jake Ellzey For Congress. Conservative fighter pilot, not a politician."
68,CR380306263000481792,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR380306263000481792,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR380306263000481792&hl=en,"""Get Rid Of Gavin Once And For All. Caitlyn Has A Plan To Save California. Donate Today!"",""It's Official! Newsom Will Be Recalled. Caitlyn Will Put People Over Politics. Chip In."
69,CR244916799202656256,https://transparencyreport.google.com/political-ads/library/advertiser/AR393003423278039040/creative/CR244916799202656256,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR393003423278039040&creative_id=CR244916799202656256&hl=en,"""California Is Worth Fighting For! Caitlyn Will Put People Before Politics."",""Caitlyn Jenner Is In! Donate To Support Her Campaign For Governor."
70,CR429325102706851840,https://transparencyreport.google.com/political-ads/library/advertiser/AR267112502993616896/creative/CR429325102706851840,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR267112502993616896&creative_id=CR429325102706851840&hl=en,"""The situation at the border has been politicized by Republicans without solutions."",""President Biden has a plan to invest in our security and reunify families."
71,CR567960805866209280,https://transparencyreport.google.com/political-ads/library/advertiser/AR139274416335880192/creative/CR567960805866209280,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR139274416335880192&creative_id=CR567960805866209280&hl=en,"""Edward's platform resonates with Americans who want a GOP candidate who cares about them."",""GOP House of Representative Primary Candidate For Texas' 32nd Congressional District"
72,CR17392109287899136,https://transparencyreport.google.com/political-ads/library/advertiser/AR67037258305241088/creative/CR17392109287899136,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR67037258305241088&creative_id=CR17392109287899136&hl=en,"""The GOP has lost its way. If we are to lead again, we need to take back our party."",""I hope all Republicans \u0026 every American who shares our values will join me."
73,CR544598314079748096,https://transparencyreport.google.com/political-ads/library/advertiser/AR425815873907851264/creative/CR544598314079748096,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR425815873907851264&creative_id=CR544598314079748096&hl=en,"""George P. Bush is leading the effort to stop human trafficking and protect our families."",""He will ensure our border is secure."
74,CR363387596547555328,https://transparencyreport.google.com/political-ads/library/advertiser/AR152562838991273984/creative/CR363387596547555328,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR152562838991273984&creative_id=CR363387596547555328&hl=en,"""This campaign is about what we can achieve when we all come together."",""Help define the future of our great state. Join us by making a donation today."
75,CR349742932124762112,https://transparencyreport.google.com/political-ads/library/advertiser/AR426767020185354240/creative/CR349742932124762112,https://transparencyreport.google.com/transparencyreport/api/v3/politicalads/creatives/details?entity_id=AR426767020185354240&creative_id=CR349742932124762112&hl=en,"""Steve Toth was rated #1 most conservative member in the Texas House."",""Led the fight to teach founding principles in schools. Find your voting site \u0026 vote early."
